,Customer_ID,Age,Total_Purchase_Amount,Order_Count,Rating,Avg_Loyalty_Score,Discount_Applied,Payment_Method,Customer_Lifetime_Value,Cluster
320,11762,25,74.59994272,1,5.0,0.25375000000000003,0.0,PayPal,74.59994272,2
321,11763,63,257.54550919999997,1,4.0,0.409625,0.0,PayPal,257.54550919999997,1
322,11771,36,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
323,11792,23,476.8738856,1,3.0,0.626,0.0,Bank Transfer,476.8738856,1
324,11796,57,257.54550919999997,1,1.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
325,11798,43,144.7697269,1,3.0,0.30400000000000005,0.0,PayPal,144.7697269,2
326,11802,39,72.69547105,1,3.0,0.25175000000000003,0.0,Bank Transfer,72.69547105,2
327,11804,37,491.7883039,1,5.0,0.6405000000000001,0.0,PayPal,491.7883039,1
328,11810,30,415.2050223,1,1.0,0.55975,0.0,Bank Transfer,415.2050223,1
329,11816,37,257.6126963,1,2.0,0.4295,0.0,Bank Transfer,257.6126963,1
330,11823,57,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
331,11828,47,747.461247,2,2.0,0.931,0.0,Cash,747.461247,0
332,11838,29,320.660376,1,3.0,0.48400000000000004,0.0,Cash,320.660376,1
333,11841,39,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
334,11843,40,247.1790807,1,1.0,0.38275000000000003,0.0,Credit Card,247.1790807,2
335,11852,43,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
336,11853,46,483.8226588,1,1.0,0.6315,0.0,PayPal,483.8226588,1
337,11854,24,493.594039914,1,1.0,0.644,0.0,PayPal,493.594039914,1
338,11865,34,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
339,11868,49,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
340,11875,43,166.6275335,1,5.0,0.31925000000000003,0.0,Cash,166.6275335,2
341,11887,48,599.1191289999999,2,2.5,0.903,0.0,Bank Transfer,599.1191289999999,0
342,11895,49,185.37976851,2,3.5,0.57525,0.0,Bank Transfer,185.37976851,0
343,11899,65,260.8320394,1,4.0,0.43375,0.0,PayPal,260.8320394,1
344,11906,25,763.1790036,2,4.0,0.9315,0.0,PayPal,763.1790036,0
345,11908,64,184.8754445,1,3.0,0.3325,0.0,PayPal,184.8754445,2
346,11913,20,453.4931805,1,2.0,0.6020000000000001,0.0,Bank Transfer,453.4931805,1
347,11917,20,282.962307,1,1.0,0.45325,0.0,Credit Card,282.962307,1
348,11925,37,670.4095996000001,2,2.0,0.91525,0.0,Cash,670.4095996000001,0
349,11927,28,290.3519701,1,2.0,0.4595,0.0,Bank Transfer,290.3519701,1
350,11930,49,186.6268843,1,5.0,0.33475,0.0,Cash,186.6268843,2
351,11931,38,184.1639736,1,4.0,0.33175,0.0,Cash,184.1639736,2
352,11933,55,38.70953498,1,3.0,0.22775,0.0,Credit Card,38.70953498,2
353,11939,67,223.8120852,1,3.0,0.36575,0.0,Credit Card,223.8120852,2
354,11949,62,28.07771157,1,3.0,0.21775,0.0,Bank Transfer,28.07771157,2
355,11959,38,185.9446817,1,2.0,0.334,0.0,Credit Card,185.9446817,2
356,11969,43,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
357,11970,47,83.19842792,1,4.0,0.259,0.0,Bank Transfer,83.19842792,2
358,11976,45,309.982441,1,4.0,0.47500000000000003,0.0,Bank Transfer,309.982441,1
359,11980,37,396.4563503,1,2.0,0.54325,0.0,PayPal,396.4563503,1
360,11986,23,265.9628993,1,4.0,0.43725,0.0,Cash,265.9628993,1
361,11990,30,419.4123956,1,5.0,0.56425,0.0,Bank Transfer,419.4123956,1
362,11994,22,370.9618003,1,3.0,0.52125,0.0,Bank Transfer,370.9618003,1
363,11997,30,247.3916764,1,1.0,0.38325,0.0,Cash,247.3916764,2
364,11998,43,257.54550919999997,1,2.0,0.409625,0.0,PayPal,257.54550919999997,1
365,12000,53,283.304732,1,2.0,0.454,0.0,Cash,283.304732,1
366,12026,37,266.599476,1,1.0,0.4375,0.0,Credit Card,266.599476,1
367,12027,46,458.5836718,1,5.0,0.607,0.0,Cash,458.5836718,1
368,12032,48,216.3837761,1,4.0,0.35725,0.0,Credit Card,216.3837761,2
369,12033,33,269.8212879,1,1.0,0.44075,0.0,Bank Transfer,269.8212879,1
370,12043,37,475.6391846,1,4.0,0.62475,0.0,Bank Transfer,475.6391846,1
371,12047,64,92.38913209,1,5.0,0.26575000000000004,0.0,Credit Card,92.38913209,2
372,12048,63,838.4079809,2,1.5,0.93825,0.0,Cash,838.4079809,0
373,12049,62,477.1835541,1,3.0,0.6272500000000001,0.0,Credit Card,477.1835541,1
374,12050,34,463.5167197,1,1.0,0.612,0.0,PayPal,463.5167197,1
375,12051,62,218.6755948,1,2.0,0.35825,0.0,Cash,218.6755948,2
376,12056,36,388.3547274,1,3.0,0.53525,0.0,Bank Transfer,388.3547274,1
377,12060,63,201.4515467,1,2.0,0.34475,0.0,Cash,201.4515467,2
378,12062,51,418.6191342,1,3.0,0.56375,0.0,Bank Transfer,418.6191342,1
379,12064,62,418.0517475,1,2.0,0.563,0.0,PayPal,418.0517475,1
380,12065,56,257.54550919999997,1,2.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
381,12071,49,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
382,12074,65,194.6494249,1,4.0,0.3415,0.0,PayPal,194.6494249,2
383,12079,56,213.6738907,1,2.0,0.354,0.0,Bank Transfer,213.6738907,2
384,12082,60,477.0056566,1,2.0,0.6265000000000001,0.0,Bank Transfer,477.0056566,1
385,12105,61,102.217991,1,5.0,0.27275000000000005,0.0,PayPal,102.217991,2
386,12106,66,140.8598607,1,4.0,0.30125,0.0,Credit Card,140.8598607,2
387,12113,69,366.7712013,1,3.0,0.519,0.0,Bank Transfer,366.7712013,1
388,12116,31,26.36747322,1,5.0,0.21700000000000003,0.0,PayPal,26.36747322,2
389,12120,34,35.05450267,1,2.0,0.22475,0.0,Bank Transfer,35.05450267,2
390,12125,45,314.8617928,1,3.0,0.47825,0.0,Cash,314.8617928,1
391,12136,22,184.9220091,1,3.0,0.33275,0.0,PayPal,184.9220091,2
392,12137,68,278.5788318,1,1.0,0.4495,0.0,Bank Transfer,278.5788318,1
393,12139,53,428.861826,1,3.0,0.5745,0.0,Credit Card,428.861826,1
394,12141,31,165.8247554,1,3.0,0.31875000000000003,0.0,PayPal,165.8247554,2
395,12143,59,539.11028813,2,3.5,0.894,0.0,Bank Transfer,539.11028813,0
396,12156,45,272.9117888,1,3.0,0.44375,0.0,Cash,272.9117888,1
397,12162,43,443.403302,1,3.0,0.59075,0.0,Cash,443.403302,1
398,12180,69,390.4317706,1,3.0,0.53725,0.0,PayPal,390.4317706,1
399,12190,28,904.6083633000001,2,1.5,0.94075,0.0,Credit Card,904.6083633000001,0
400,12192,29,354.3636098,1,3.0,0.50925,0.0,Credit Card,354.3636098,1
401,12193,48,248.3404585,1,1.0,0.384,0.0,Cash,248.3404585,2
402,12198,34,458.5817639,1,3.0,0.60675,0.0,Credit Card,458.5817639,1
403,12200,64,91.54299931,1,3.0,0.26425,0.0,Bank Transfer,91.54299931,2
404,12203,67,262.6180271,1,5.0,0.43575,0.0,Bank Transfer,262.6180271,1
405,12204,43,291.4699567,1,5.0,0.46,0.0,Credit Card,291.4699567,1
406,12205,63,97.41514345,1,2.0,0.27025,0.0,Cash,97.41514345,2
407,12219,55,332.1721727,1,4.0,0.492,0.0,Cash,332.1721727,1
408,12243,59,359.3838191,1,1.0,0.5142500000000001,0.0,Cash,359.3838191,1
409,12255,32,407.995908,2,4.0,0.7947500000000001,0.0,Bank Transfer,407.995908,0
410,12265,61,432.2691815,1,2.0,0.5785,0.0,Credit Card,432.2691815,1
411,12278,63,277.3256466,1,3.0,0.4475,0.0,PayPal,277.3256466,1
412,12289,65,94.60212654,1,1.0,0.268,0.0,Credit Card,94.60212654,2
413,12322,27,32.88193076,1,4.0,0.22325,0.0,Bank Transfer,32.88193076,2
414,12327,25,653.9505741,2,3.0,0.9125,0.0,Bank Transfer,653.9505741,0
415,12336,18,359.073074,1,1.0,0.514,0.0,Cash,359.073074,1
416,12343,34,477.5866363,1,2.0,0.6275,0.0,Cash,477.5866363,1
417,12349,20,439.6554093,1,1.0,0.587,0.0,PayPal,439.6554093,1
418,12353,56,139.0677699,1,5.0,0.30025,0.0,PayPal,139.0677699,2
419,12356,56,289.0220147,1,4.0,0.45825,0.0,PayPal,289.0220147,1
420,12359,30,167.1745629,1,4.0,0.31975000000000003,0.0,Cash,167.1745629,2
421,12365,47,257.54550919999997,1,5.0,0.409625,0.0,PayPal,257.54550919999997,1
422,12368,49,60.75251739,1,2.0,0.24200000000000002,0.0,Credit Card,60.75251739,2
423,12371,34,303.6958189,1,5.0,0.46825,0.0,Bank Transfer,303.6958189,1
424,12382,62,477.0569937,1,3.0,0.627,0.0,Cash,477.0569937,1
425,12383,18,30.60195008,1,3.0,0.22050000000000003,0.0,Credit Card,30.60195008,2
426,12385,59,456.5048121,1,3.0,0.60575,0.0,Credit Card,456.5048121,1
427,12393,25,316.6706146,1,2.0,0.48075,0.0,PayPal,316.6706146,1
428,12396,29,161.0939846,1,4.0,0.31475000000000003,0.0,PayPal,161.0939846,2
429,12403,41,71.79032103,1,4.0,0.25075000000000003,0.0,PayPal,71.79032103,2
430,12419,43,181.2477393,1,3.0,0.33,0.0,Credit Card,181.2477393,2
431,12421,44,205.28642,1,5.0,0.34775,0.0,Bank Transfer,205.28642,2
432,12427,28,25.0837201,1,5.0,0.21550000000000002,0.0,PayPal,25.0837201,2
433,12428,31,544.1220116,2,1.5,0.896,0.0,Credit Card,544.1220116,0
434,12430,28,82.70883533,1,1.0,0.25875000000000004,0.0,Cash,82.70883533,2
435,12433,22,580.5803535,2,3.5,0.9019999999999999,0.0,Credit Card,580.5803535,0
436,12443,64,141.1567123,1,4.0,0.3015,0.0,Bank Transfer,141.1567123,2
437,12454,66,366.5207382,1,2.0,0.51875,0.0,Cash,366.5207382,1
438,12466,59,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
439,12469,32,346.0687013,1,1.0,0.5025,0.0,Cash,346.0687013,1
440,12472,48,487.74544333999995,2,2.5,0.8775,0.0,Cash,487.74544333999995,0
441,12475,19,171.6097463,1,4.0,0.32325000000000004,0.0,Bank Transfer,171.6097463,2
442,12479,37,221.5490837,1,5.0,0.36050000000000004,0.0,Credit Card,221.5490837,2
443,12482,32,428.5911694,1,3.0,0.57325,0.0,PayPal,428.5911694,1
444,12489,20,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
445,12491,43,243.2310283,1,3.0,0.37975000000000003,0.0,Credit Card,243.2310283,2
446,12502,20,353.0922471,1,5.0,0.5085,0.0,Cash,353.0922471,1
447,12504,43,426.6463809,1,4.0,0.5707500000000001,0.0,Credit Card,426.6463809,1
448,12511,36,416.1756467,1,3.0,0.5605,0.0,Credit Card,416.1756467,1
449,12538,37,72.83267418,1,3.0,0.252,0.0,Bank Transfer,72.83267418,2
450,12539,48,267.3490781,1,2.0,0.439,0.0,Cash,267.3490781,1
451,12541,51,93.79531866,1,5.0,0.26675000000000004,0.0,PayPal,93.79531866,2
452,12551,51,166.8053847,1,3.0,0.3195,0.0,PayPal,166.8053847,2
453,12557,49,294.1813705,1,2.0,0.46175,0.0,Credit Card,294.1813705,1
454,12558,26,363.1999951,1,4.0,0.51675,0.0,Bank Transfer,363.1999951,1
455,12560,52,333.6608836,1,3.0,0.49225,0.0,PayPal,333.6608836,1
456,12568,18,242.4195296,1,4.0,0.3785,0.0,PayPal,242.4195296,2
457,12573,64,101.5056795,1,2.0,0.2725,0.0,Cash,101.5056795,2
458,12590,22,192.0445919,1,5.0,0.33875,0.0,Credit Card,192.0445919,2
459,12593,58,398.8596866,1,3.0,0.5455000000000001,0.0,Cash,398.8596866,1
460,12599,22,260.0058077,1,1.0,0.43300000000000005,0.0,PayPal,260.0058077,1
461,12604,48,194.0678804,1,1.0,0.341,0.0,Cash,194.0678804,2
462,12612,47,257.54550919999997,1,5.0,0.409625,0.0,Credit Card,257.54550919999997,1
463,12632,38,340.1187074,1,3.0,0.4955,0.0,Credit Card,340.1187074,1
464,12635,35,31.07684255,1,3.0,0.2215,0.0,Credit Card,31.07684255,2
465,12645,38,29.73629974,1,3.0,0.21950000000000003,0.0,PayPal,29.73629974,2
466,12665,68,479.3314687,1,2.0,0.62875,0.0,PayPal,479.3314687,1
467,12667,21,218.4612852,1,3.0,0.358,0.0,PayPal,218.4612852,2
468,12674,55,53.59801258,1,3.0,0.23600000000000002,0.0,Credit Card,53.59801258,2
469,12679,35,471.9582805,1,2.0,0.622,0.0,Bank Transfer,471.9582805,1
470,12681,27,655.3875921,2,1.0,0.913,0.0,Bank Transfer,655.3875921,0
471,12693,47,342.6832579,1,1.0,0.4995,0.0,Credit Card,342.6832579,1
472,12695,65,71.55022472,1,1.0,0.2505,0.0,Bank Transfer,71.55022472,2
473,12703,54,406.6418727,1,3.0,0.5507500000000001,0.0,Bank Transfer,406.6418727,1
474,12708,64,627.2665356,2,5.0,0.909,0.0,Cash,627.2665356,0
475,12711,30,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
476,12712,61,476.9779263,1,2.0,0.62625,0.0,Credit Card,476.9779263,1
477,12713,21,342.6503339,1,2.0,0.499,0.0,Bank Transfer,342.6503339,1
478,12717,62,417.6999622,1,3.0,0.5625,0.0,PayPal,417.6999622,1
479,12719,27,282.1993994,1,2.0,0.45225000000000004,0.0,Bank Transfer,282.1993994,1
480,12720,60,418.1979012,1,5.0,0.56325,0.0,Cash,418.1979012,1
481,12731,24,257.54550919999997,1,4.0,0.409625,0.0,Cash,257.54550919999997,1
482,12733,27,87.83781905,1,2.0,0.26075000000000004,0.0,Credit Card,87.83781905,2
483,12734,63,612.0310422,2,4.0,0.90575,0.0,Credit Card,612.0310422,0
484,12736,62,257.54550919999997,1,1.0,0.409625,0.0,Cash,257.54550919999997,1
485,12738,43,36.52586012,1,3.0,0.2265,0.0,PayPal,36.52586012,2
486,12739,41,47.59641224,1,2.0,0.233,0.0,Bank Transfer,47.59641224,2
487,12740,56,257.54550919999997,1,5.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
488,12744,34,28.2544015,1,2.0,0.21800000000000003,0.0,Credit Card,28.2544015,2
489,12745,55,675.8256142,2,3.5,0.91675,0.0,Cash,675.8256142,0
490,12747,54,486.3270367,1,5.0,0.634,0.0,Credit Card,486.3270367,1
491,12752,38,134.3114467,1,3.0,0.29725,0.0,Bank Transfer,134.3114467,2
492,12768,27,64.18730854,1,3.0,0.24525000000000002,0.0,Credit Card,64.18730854,2
493,12772,41,109.5454292,1,2.0,0.27775,0.0,Cash,109.5454292,2
494,12779,55,342.6002319,1,1.0,0.49875,0.0,Credit Card,342.6002319,1
495,12782,57,308.6885816,1,4.0,0.47300000000000003,0.0,Credit Card,308.6885816,1
496,12786,63,464.9758168,1,2.0,0.61475,0.0,Cash,464.9758168,1
497,12790,33,159.6615294,1,5.0,0.31325000000000003,0.0,Credit Card,159.6615294,2
498,12797,43,466.7592424,1,1.0,0.616,0.0,Cash,466.7592424,1
499,12806,47,214.9493996,1,4.0,0.356,0.0,PayPal,214.9493996,2
500,12808,56,257.54550919999997,1,3.0,0.409625,0.0,PayPal,257.54550919999997,1
501,12811,24,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
502,12814,63,257.54550919999997,1,5.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
503,12817,56,465.9753932,1,2.0,0.61575,0.0,Credit Card,465.9753932,1
504,12824,41,469.3877335,1,2.0,0.6185,0.0,PayPal,469.3877335,1
505,12832,51,522.480508,2,3.5,0.892,0.0,Credit Card,522.480508,0
506,12838,35,154.3779625,1,1.0,0.3095,0.0,Bank Transfer,154.3779625,2
507,12839,30,342.6624802,1,5.0,0.49925,0.0,Cash,342.6624802,1
508,12844,44,31.83274949,1,5.0,0.22225,0.0,Bank Transfer,31.83274949,2
509,12849,37,226.8207437,1,2.0,0.36750000000000005,0.0,PayPal,226.8207437,2
510,12852,31,45.61433464,1,1.0,0.23175,0.0,Cash,45.61433464,2
511,12863,62,348.0222289,1,1.0,0.50475,0.0,Bank Transfer,348.0222289,1
512,12866,33,78.00018322,1,1.0,0.25575000000000003,0.0,PayPal,78.00018322,2
513,12869,47,257.54550919999997,1,5.0,0.409625,0.0,Credit Card,257.54550919999997,1
514,12871,48,427.6590211,1,3.0,0.57225,0.0,Cash,427.6590211,1
515,12872,31,414.8718834,1,2.0,0.5595,0.0,Credit Card,414.8718834,1
516,12875,42,257.54550919999997,1,3.0,0.409625,0.0,Bank Transfer,257.54550919999997,1
517,12878,38,475.2733442,1,4.0,0.62425,0.0,Cash,475.2733442,1
518,12891,34,469.2010337,1,5.0,0.61825,0.0,PayPal,469.2010337,1
519,12896,48,400.5239508,1,3.0,0.54725,0.0,Bank Transfer,400.5239508,1
520,12898,28,299.7090238,1,3.0,0.4665,0.0,Cash,299.7090238,1
521,12911,34,165.1322107,1,2.0,0.31825000000000003,0.0,PayPal,165.1322107,2
522,12914,43,493.594039914,1,2.0,0.644,0.0,Cash,493.594039914,1
523,12920,68,242.8614588,1,1.0,0.379,0.0,Credit Card,242.8614588,2
524,12923,65,288.8793695,1,3.0,0.45775,0.0,Credit Card,288.8793695,1
525,12931,43,461.8931262,1,2.0,0.61025,0.0,PayPal,461.8931262,1
526,12946,46,465.1839004,1,5.0,0.615,0.0,Bank Transfer,465.1839004,1
527,12950,41,257.54550919999997,1,5.0,0.409625,0.0,Cash,257.54550919999997,1
528,12958,53,286.9915904,1,2.0,0.4565,0.0,PayPal,286.9915904,1
529,12961,20,395.3200191,1,2.0,0.54175,0.0,Credit Card,395.3200191,1
530,12967,47,222.6948301,1,1.0,0.36325,0.0,Bank Transfer,222.6948301,2
531,12969,39,448.5062149,1,2.0,0.59675,0.0,Cash,448.5062149,1
532,12975,25,444.3244285,1,2.0,0.5915,0.0,Bank Transfer,444.3244285,1
533,12976,20,438.3108601,1,3.0,0.585,0.0,Cash,438.3108601,1
534,12983,22,347.4283521,1,1.0,0.504,0.0,PayPal,347.4283521,1
535,12989,45,15.0132464755,1,4.0,0.20525000000000002,0.0,Cash,15.0132464755,2
536,13004,54,66.17357236,1,4.0,0.24625000000000002,0.0,Bank Transfer,66.17357236,2
537,13005,69,119.0757819,1,3.0,0.28475,0.0,Credit Card,119.0757819,2
538,13009,48,299.3889323,1,1.0,0.46625,0.0,Cash,299.3889323,1
539,13020,49,395.6088371,1,4.0,0.54225,0.0,Credit Card,395.6088371,1
540,13028,62,340.3576937,1,3.0,0.49625,0.0,Credit Card,340.3576937,1
541,13030,31,353.0919048,1,3.0,0.5082500000000001,0.0,Bank Transfer,353.0919048,1
542,13040,23,229.9881644,1,2.0,0.37025,0.0,Bank Transfer,229.9881644,2
543,13041,43,256.2395171,1,3.0,0.3895,0.0,Cash,256.2395171,2
544,13042,68,467.1516488,1,4.0,0.61675,0.0,Bank Transfer,467.1516488,1
545,13051,36,476.7207372,1,2.0,0.62575,0.0,Cash,476.7207372,1
546,13054,57,323.6442943,1,3.0,0.48525,0.0,Bank Transfer,323.6442943,1
547,13056,52,182.20642,1,5.0,0.3305,0.0,PayPal,182.20642,2
548,13067,59,54.08396664,1,2.0,0.23650000000000002,0.0,Credit Card,54.08396664,2
549,13072,57,942.6765028,3,3.3333333333333335,0.98875,0.0,Bank Transfer,942.6765028,0
550,13073,53,123.8444175,1,3.0,0.28900000000000003,0.0,PayPal,123.8444175,2
551,13081,66,493.594039914,1,5.0,0.644,0.0,PayPal,493.594039914,1
552,13086,63,49.14790702,1,3.0,0.2335,0.0,PayPal,49.14790702,2
553,13093,43,174.7182358,1,5.0,0.326,0.0,Cash,174.7182358,2
554,13097,27,473.9276744,1,2.0,0.62275,0.0,Bank Transfer,473.9276744,1
555,13099,34,100.322361,1,2.0,0.272,0.0,Bank Transfer,100.322361,2
556,13104,22,219.4465412,1,5.0,0.35875,0.0,Bank Transfer,219.4465412,2
557,13108,47,270.7344556,1,4.0,0.4415,0.0,Bank Transfer,270.7344556,1
558,13117,55,393.0554708,1,3.0,0.5395000000000001,0.0,Cash,393.0554708,1
559,13124,37,814.7020152140001,2,4.0,0.9359999999999999,0.0,Cash,814.7020152140001,0
560,13141,51,493.594039914,1,2.0,0.644,0.0,Credit Card,493.594039914,1
561,13144,56,137.9523008,1,4.0,0.29925,0.0,PayPal,137.9523008,2
562,13147,29,91.60733841,1,3.0,0.2645,0.0,Bank Transfer,91.60733841,2
563,13152,31,424.9236833,1,5.0,0.5687500000000001,0.0,PayPal,424.9236833,1
564,13155,31,708.4277207,2,1.5,0.9237500000000001,0.0,Cash,708.4277207,0
565,13157,43,421.92319249999997,2,2.5,0.8085,0.0,Credit Card,421.92319249999997,0
566,13170,61,803.529235,2,4.0,0.93475,0.0,Bank Transfer,803.529235,0
567,13173,43,42.84375873,1,5.0,0.2295,0.0,PayPal,42.84375873,2
568,13174,25,271.7098281,1,4.0,0.44325000000000003,0.0,Credit Card,271.7098281,1
569,13177,47,454.5398208,2,3.0,0.845,0.0,Cash,454.5398208,0
570,13178,21,24.79408752,1,4.0,0.21500000000000002,0.0,Cash,24.79408752,2
571,13179,42,444.1025985,1,5.0,0.59125,0.0,Bank Transfer,444.1025985,1
572,13186,36,317.5890404,1,2.0,0.48225,0.0,Bank Transfer,317.5890404,1
573,13192,34,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
574,13216,59,285.1919183,1,5.0,0.455,0.0,Cash,285.1919183,1
575,13223,26,257.54550919999997,1,2.0,0.409625,0.0,Cash,257.54550919999997,1
576,13224,52,443.4943649,1,2.0,0.591,0.0,Cash,443.4943649,1
577,13225,29,160.5893387,1,4.0,0.3145,0.0,Cash,160.5893387,2
578,13228,25,493.594039914,1,2.0,0.644,0.0,Bank Transfer,493.594039914,1
579,13230,56,70.73020519,1,1.0,0.25025000000000003,0.0,Bank Transfer,70.73020519,2
580,13239,68,257.54550919999997,1,1.0,0.409625,0.0,PayPal,257.54550919999997,1
581,13241,59,384.1796386,1,1.0,0.532,0.0,Bank Transfer,384.1796386,1
582,13242,36,68.14129457,1,1.0,0.24825000000000003,0.0,Credit Card,68.14129457,2
583,13249,28,487.0280104,1,1.0,0.635,0.0,Bank Transfer,487.0280104,1
584,13266,34,446.0662174,1,1.0,0.5945,0.0,Bank Transfer,446.0662174,1
585,13267,41,257.54550919999997,1,3.0,0.409625,0.0,Credit Card,257.54550919999997,1
586,13273,58,269.0560683,1,4.0,0.43975,0.0,Credit Card,269.0560683,1
587,13291,44,116.1764554,1,3.0,0.28275,0.0,Bank Transfer,116.1764554,2
588,13294,64,215.6394232,1,2.0,0.35675,0.0,Credit Card,215.6394232,2
589,13300,23,338.9387214,1,4.0,0.495,0.0,PayPal,338.9387214,1
590,13304,62,243.0079956,1,1.0,0.3795,0.0,PayPal,243.0079956,2
591,13310,40,257.54550919999997,1,4.0,0.409625,0.0,Credit Card,257.54550919999997,1
592,13324,31,349.941381,1,3.0,0.5055000000000001,0.0,PayPal,349.941381,1
593,13327,43,277.2277975,1,1.0,0.447,0.0,Credit Card,277.2277975,1
594,13330,66,442.5436173,1,4.0,0.5905,0.0,Bank Transfer,442.5436173,1
595,13335,46,423.2328539,1,1.0,0.56775,0.0,Bank Transfer,423.2328539,1
596,13342,22,335.2457007,1,3.0,0.493,0.0,PayPal,335.2457007,1
597,13343,18,167.7048512,1,3.0,0.32025000000000003,0.0,Cash,167.7048512,2
598,13345,69,261.6898092,1,5.0,0.43500000000000005,0.0,Cash,261.6898092,1
599,13354,37,479.2551027,1,3.0,0.6285000000000001,0.0,Credit Card,479.2551027,1
600,13356,34,63.39609836,1,1.0,0.24425000000000002,0.0,PayPal,63.39609836,2
601,13368,43,230.6911374,1,5.0,0.37075,0.0,Credit Card,230.6911374,2
602,13373,33,453.6328622,1,2.0,0.60225,0.0,Credit Card,453.6328622,1
603,13374,47,679.4175897,3,3.0,0.964,0.0,Bank Transfer,679.4175897,0
604,13376,42,401.3568118,1,5.0,0.548,0.0,PayPal,401.3568118,1
605,13380,25,78.4247418,1,5.0,0.25625000000000003,0.0,Cash,78.4247418,2
606,13385,33,425.0358973,1,4.0,0.569,0.0,Bank Transfer,425.0358973,1
607,13389,43,257.54550919999997,1,1.0,0.409625,0.0,PayPal,257.54550919999997,1
608,13391,57,426.1173809,1,3.0,0.5705,0.0,Bank Transfer,426.1173809,1
609,13394,65,35.0911111,1,2.0,0.225,0.0,Credit Card,35.0911111,2
610,13417,35,172.8318563,1,2.0,0.3245,0.0,PayPal,172.8318563,2
611,13419,54,352.1735287,1,4.0,0.50775,0.0,Bank Transfer,352.1735287,1
612,13420,63,356.9316542,1,3.0,0.51125,0.0,Bank Transfer,356.9316542,1
613,13427,64,433.6829658,1,1.0,0.57975,0.0,Cash,433.6829658,1
614,13430,19,58.39683519,1,2.0,0.23950000000000002,0.0,Credit Card,58.39683519,2
615,13432,33,694.6214654,2,3.5,0.9195,0.0,Bank Transfer,694.6214654,0
616,13436,41,320.5517294,1,3.0,0.48375,0.0,PayPal,320.5517294,1
617,13440,63,72.41229766,1,1.0,0.25125000000000003,0.0,PayPal,72.41229766,2
618,13444,65,408.8682004,1,3.0,0.55375,0.0,Bank Transfer,408.8682004,1
619,13446,21,45.45076985,1,4.0,0.2315,0.0,PayPal,45.45076985,2
620,13451,40,281.7111523,1,5.0,0.4515,0.0,Bank Transfer,281.7111523,1
621,13452,22,22.15657172,1,5.0,0.21275000000000002,0.0,PayPal,22.15657172,2
622,13453,63,15.0132464755,1,1.0,0.20525000000000002,0.0,Credit Card,15.0132464755,2
623,13462,43,324.643282,1,3.0,0.48675,0.0,Credit Card,324.643282,1
624,13466,35,15.0132464755,1,2.0,0.20525000000000002,0.0,Bank Transfer,15.0132464755,2
625,13472,52,418.2726339,1,2.0,0.5635,0.0,Cash,418.2726339,1
626,13476,67,29.60643396,1,4.0,0.21925,0.0,Bank Transfer,29.60643396,2
627,13486,39,834.4290245,2,4.5,0.9372499999999999,0.0,Bank Transfer,834.4290245,0
628,13490,23,257.54550919999997,1,3.0,0.409625,0.0,Cash,257.54550919999997,1
629,13496,37,192.2114565,1,3.0,0.33925000000000005,0.0,Credit Card,192.2114565,2
630,13506,67,156.0404322,1,5.0,0.31125,0.0,PayPal,156.0404322,2
631,13507,52,153.2221846,1,2.0,0.3085,0.0,PayPal,153.2221846,2
632,13510,51,204.9969975,1,3.0,0.347,0.0,Cash,204.9969975,2
633,13511,48,104.0195894,1,5.0,0.273,0.0,Bank Transfer,104.0195894,2
634,13517,27,215.9422274,1,1.0,0.357,0.0,PayPal,215.9422274,2
635,13530,21,554.8826435999999,2,4.0,0.8987499999999999,0.0,Credit Card,554.8826435999999,0
636,13531,48,210.0286931,1,4.0,0.35125,0.0,Credit Card,210.0286931,2
637,13549,47,474.072898,1,2.0,0.623,0.0,Credit Card,474.072898,1
638,13553,55,41.87251929,1,5.0,0.2285,0.0,Credit Card,41.87251929,2
639,13556,57,27.51671329,1,5.0,0.21750000000000003,0.0,PayPal,27.51671329,2
640,13561,43,483.6458432,2,3.0,0.8727499999999999,0.0,Cash,483.6458432,0
641,13564,19,417.5036197,1,4.0,0.56175,0.0,Credit Card,417.5036197,1
642,13568,18,105.0246319,1,5.0,0.2745,0.0,PayPal,105.0246319,2
